ID_Unico,ID_Producto,Tipo_Material,Temp_Aire_K,Temp_Proceso_K,Velocidad_Rotacion_RPM,Torque_Nm,Desgaste_Herramienta_min,Falla_Maquina,Falla_Desgaste_Herramienta,Falla_Disipacion_Calor,Falla_Potencia,Falla_Sobreesfuerzo,Falla_Aleatoria,Potencia_W,Dif_temperatura_K,Esfuerzo_desgaste,Estado_Falla
4120,L51299,L,302.1,310.7,1325,45.1,208,1,0,1,0,0,0,6258.11620308311,8.599999999999966,9380.800000000001,Falla
4121,M18980,M,302.1,310.7,1376,46.3,210,1,0,1,0,0,0,6671.916890080429,8.599999999999966,9723.0,Falla
4122,M18981,M,302.1,310.7,1364,47.8,213,1,0,1,0,0,0,6827.9993297587125,8.599999999999966,10181.4,Falla
4123,L51302,L,302.2,310.6,1462,43.6,0,0,0,0,0,0,0,6675.51943699732,8.400000000000034,0.0,No Falla
4124,M18983,M,302.1,310.6,1517,38.9,2,0,0,0,0,0,0,6179.970258042895,8.5,77.8,No Falla
4125,L51304,L,302.1,310.6,1385,53.6,5,0,0,0,0,0,0,7774.380026809651,8.5,268.0,No Falla
4126,L51305,L,302.1,310.6,1439,40.0,7,0,0,0,0,0,0,6027.982573726542,8.5,280.0,No Falla
4127,M18986,M,302.0,310.6,1623,34.3,9,0,0,0,0,0,0,5829.936745978552,8.600000000000023,308.7,No Falla
4128,H33541,H,302.0,310.6,1438,43.2,12,0,0,0,0,0,0,6505.697050938338,8.600000000000023,518.4000000000001,No Falla
4129,L51308,L,301.9,310.4,1708,24.8,17,0,0,0,0,0,0,4435.9919571045575,8.5,421.6,No Falla
4130,M18989,M,301.8,310.3,1666,32.7,19,0,0,0,0,0,0,5705.240449061663,8.5,621.3000000000001,No Falla
4131,L51310,L,301.9,310.4,1286,62.8,22,1,0,1,0,0,0,8457.691018766756,8.5,1381.6,Falla
4132,L51311,L,301.9,310.3,1485,46.3,24,0,0,0,0,0,0,7200.43356233244,8.400000000000034,1111.1999999999998,No Falla
4133,M18992,M,301.8,310.3,1409,52.5,26,0,0,0,0,0,0,7746.784936327078,8.5,1365.0,No Falla
4134,L51313,L,301.8,310.3,1765,27.3,29,0,0,0,0,0,0,5046.131451072386,8.5,791.7,No Falla
4135,L51314,L,301.8,310.3,1688,28.8,31,0,0,0,0,0,0,5091.152815013405,8.5,892.8000000000001,No Falla
4136,M18995,M,301.7,310.3,1787,26.7,33,0,0,0,0,0,0,4996.743046246649,8.600000000000023,881.1,No Falla
4137,L51316,L,301.7,310.1,1487,48.0,36,0,0,0,0,0,0,7474.865951742628,8.400000000000034,1728.0,No Falla
4138,L51317,L,301.7,310.1,1384,50.5,38,0,0,0,0,0,0,7319.453753351207,8.400000000000034,1919.0,No Falla
4139,L51318,L,301.7,310.2,1311,57.4,40,1,0,1,0,0,0,7880.717995978552,8.5,2296.0,Falla
4140,H33553,H,301.7,310.2,1620,30.8,42,0,0,0,0,0,0,5225.368632707775,8.5,1293.6000000000001,No Falla
4141,L51320,L,301.7,310.2,1331,61.2,47,1,0,1,0,0,0,8530.621648793565,8.5,2876.4,Falla
4142,H33555,H,301.7,310.1,1462,38.3,49,0,0,0,0,0,0,5864.0457439678285,8.400000000000034,1876.6999999999998,No Falla
4143,L51322,L,301.7,310.1,1424,50.2,54,0,0,0,0,0,0,7486.260053619303,8.400000000000034,2710.8,No Falla
4144,L51323,L,301.7,310.1,1500,39.6,56,0,0,0,0,0,0,6220.676943699732,8.400000000000034,2217.6,No Falla
4145,L51324,L,301.8,310.1,1738,28.0,58,0,0,0,0,0,0,5096.3471849865955,8.300000000000011,1624.0,No Falla
4146,M19005,M,301.8,310.3,1465,46.5,60,0,0,0,0,0,0,7134.142510053619,8.5,2790.0,No Falla
4147,L51326,L,301.8,310.3,1482,41.4,63,0,0,0,0,0,0,6425.393766756032,8.5,2608.2,No Falla
4148,L51327,L,301.9,310.3,1398,44.0,65,0,0,0,0,0,0,6441.856568364611,8.400000000000034,2860.0,No Falla
4149,L51328,L,301.9,310.3,1972,21.3,67,0,0,0,0,0,0,4398.835455764075,8.400000000000034,1427.1000000000001,No Falla
4150,L51329,L,301.9,310.4,1603,37.6,69,0,0,0,0,0,0,6312.0810991957105,8.5,2594.4,No Falla
4151,L51330,L,301.9,310.4,1610,34.8,71,0,0,0,0,0,0,5867.543565683645,8.5,2470.7999999999997,No Falla
4152,M19011,M,301.9,310.4,1373,48.0,73,1,0,1,0,0,0,6901.809651474531,8.5,3504.0,Falla
4153,M19012,M,302.0,310.5,1425,44.7,76,0,0,0,0,0,0,6670.733495308312,8.5,3397.2000000000003,No Falla
4154,M19013,M,302.0,310.4,1212,55.6,79,1,0,1,0,0,0,7057.138069705094,8.399999999999977,4392.400000000001,Falla
4155,M19014,M,302.0,310.4,1828,26.3,82,0,0,0,0,0,0,5034.810656836461,8.399999999999977,2156.6,No Falla
4156,L51335,L,302.0,310.5,1370,44.4,85,1,0,1,0,0,0,6370.224530831099,8.5,3774.0,Falla
4157,M19016,M,302.0,310.5,1823,25.1,87,0,0,0,0,0,0,4791.942443029491,8.5,2183.7000000000003,No Falla
4158,L51337,L,302.0,310.5,1263,60.6,90,1,0,1,0,0,0,8015.43649463807,8.5,5454.0,Falla
4159,L51338,L,301.9,310.4,1889,21.5,92,0,0,0,0,0,0,4253.256953753351,8.5,1978.0,No Falla
4160,M19019,M,302.0,310.5,1639,32.9,94,0,0,0,0,0,0,5647.10748994638,8.5,3092.6,No Falla
4161,M19020,M,302.0,310.4,1608,33.1,97,0,0,0,0,0,0,5573.977882037534,8.399999999999977,3210.7000000000003,No Falla
4162,H33575,H,301.9,310.3,1653,32.4,100,0,0,0,0,0,0,5608.788538873994,8.400000000000034,3240.0,No Falla
4163,L51342,L,302.0,310.4,1591,29.8,105,0,0,0,0,0,0,4965.210288203753,8.399999999999977,3129.0,No Falla
4164,L51343,L,302.1,310.5,1696,30.9,107,0,0,0,0,0,0,5488.270777479892,8.399999999999977,3306.2999999999997,No Falla
4165,L51344,L,302.2,310.6,1346,47.5,109,1,0,1,0,0,0,6695.605730563003,8.400000000000034,5177.5,Falla
4166,M19025,M,302.2,310.5,1507,40.4,111,0,0,0,0,0,0,6375.9634718498655,8.300000000000011,4484.4,No Falla
4167,H33580,H,302.3,310.6,1525,48.7,114,0,0,0,0,0,0,7777.678870643432,8.300000000000011,5551.8,No Falla
4168,M19027,M,302.3,310.7,1559,33.9,119,0,0,0,0,0,0,5534.7373491957105,8.399999999999977,4034.1,No Falla
4169,L51348,L,302.2,310.6,1632,30.5,122,0,0,0,0,0,0,5212.801608579089,8.400000000000034,3721.0,No Falla
4170,L51349,L,302.1,310.5,1559,36.0,124,0,0,0,0,0,0,5877.5971849865955,8.399999999999977,4464.0,No Falla
4171,M19030,M,302.2,310.6,1355,51.5,126,1,0,1,0,0,0,7307.98634383378,8.400000000000034,6489.0,Falla
4172,M19031,M,302.2,310.5,1832,23.7,129,0,0,0,0,0,0,4547.0006702412875,8.300000000000011,3057.2999999999997,No Falla
4173,L51352,L,302.2,310.6,1386,50.0,132,0,0,0,0,0,0,7257.456434316354,8.400000000000034,6600.0,No Falla
4174,M19033,M,302.2,310.6,1346,49.2,134,1,0,1,0,0,0,6935.237935656836,8.400000000000034,6592.8,Falla
4175,L51354,L,302.3,310.7,1499,37.8,137,0,0,0,0,0,0,5933.960288203753,8.399999999999977,5178.599999999999,No Falla
4176,L51355,L,302.3,310.7,1612,33.4,139,0,0,0,0,0,0,5638.488605898123,8.399999999999977,4642.599999999999,No Falla
4177,M19036,M,302.3,310.7,1544,39.7,141,0,0,0,0,0,0,6419.319705093834,8.399999999999977,5597.700000000001,No Falla
4178,L51357,L,302.5,310.9,1477,39.2,144,0,0,0,0,0,0,6063.421581769438,8.399999999999977,5644.8,No Falla
4179,L51358,L,302.5,310.9,1624,34.4,146,0,0,0,0,0,0,5850.53619302949,8.399999999999977,5022.4,No Falla
4180,L51359,L,302.4,310.9,1349,46.1,148,1,0,1,0,0,0,6512.74505697051,8.5,6822.8,Falla
4181,L51360,L,302.4,310.8,1686,28.8,150,0,0,0,0,0,0,5085.1206434316355,8.400000000000034,4320.0,No Falla
4182,M19041,M,302.4,310.7,1521,40.4,152,0,0,0,0,0,0,6435.196045576407,8.300000000000011,6140.8,No Falla
4183,L51362,L,302.4,310.7,1362,54.8,155,1,0,1,0,0,0,7816.437667560321,8.300000000000011,8494.0,Falla
4184,L51363,L,302.3,310.7,1402,50.9,157,0,0,0,0,0,0,7473.3788538874,8.399999999999977,7991.3,No Falla
4185,L51364,L,302.2,310.6,1334,53.2,159,1,0,1,0,0,0,7432.221849865952,8.400000000000034,8458.800000000001,Falla
4186,L51365,L,302.2,310.6,1348,48.4,161,1,0,1,0,0,0,6832.607238605898,8.400000000000034,7792.4,Falla
4187,M19046,M,302.2,310.6,1570,34.6,163,0,0,0,0,0,0,5688.882372654156,8.400000000000034,5639.8,No Falla
4188,M19047,M,302.2,310.7,1601,33.0,166,0,0,0,0,0,0,5532.946548257372,8.5,5478.0,No Falla
4189,M19048,M,302.3,310.8,1611,31.8,169,0,0,0,0,0,0,5365.051105898124,8.5,5374.2,No Falla
4190,L51369,L,302.4,310.9,1560,31.8,172,0,0,0,0,0,0,5195.207774798928,8.5,5469.6,No Falla
4191,H33604,H,302.4,310.9,1444,40.7,174,0,0,0,0,0,0,6154.783847184987,8.5,7081.8,No Falla
4192,L51371,L,302.4,311.0,1317,59.4,179,0,0,0,0,0,0,8192.631534852548,8.600000000000023,10632.6,No Falla
4193,M19052,M,302.5,311.0,1463,43.1,181,0,0,0,0,0,0,6603.478971179625,8.5,7801.1,No Falla
4194,L51373,L,302.4,311.1,1634,34.2,184,0,0,0,0,0,0,5852.337466487936,8.700000000000045,6292.8,No Falla
4195,L51374,L,302.4,311.0,1423,46.2,186,0,0,0,0,0,0,6884.907004021448,8.600000000000023,8593.2,No Falla
4196,L51375,L,302.5,311.0,1548,38.4,188,0,0,0,0,0,0,6225.2010723860585,8.5,7219.2,No Falla
4197,M19056,M,302.5,311.0,1563,35.6,190,0,0,0,0,0,0,5827.203418230563,8.5,6764.0,No Falla
4198,L51377,L,302.4,311.0,1573,36.5,193,0,0,0,0,0,0,6012.74505697051,8.600000000000023,7044.5,No Falla
4199,M19058,M,302.4,311.1,1432,44.5,195,0,0,0,0,0,0,6673.508713136729,8.700000000000045,8677.5,No Falla
4200,M19059,M,302.5,311.1,1638,32.0,198,0,0,0,0,0,0,5489.276139410188,8.600000000000023,6336.0,No Falla
4201,L51380,L,302.5,311.1,1571,34.2,201,0,0,0,0,0,0,5626.696548257373,8.600000000000023,6874.200000000001,No Falla
4202,L51381,L,302.4,311.0,2211,15.4,203,0,0,0,0,0,0,3565.830261394102,8.600000000000023,3126.2000000000003,No Falla
4203,L51382,L,302.4,311.0,1555,40.6,205,0,0,0,0,0,0,6611.616119302949,8.600000000000023,8323.0,No Falla
4204,M19063,M,302.3,310.9,1558,31.9,207,0,0,0,0,0,0,5204.863438337801,8.599999999999966,6603.299999999999,No Falla
4205,M19064,M,302.3,310.9,1523,43.2,210,0,0,0,0,0,0,6890.24798927614,8.599999999999966,9072.0,No Falla
4206,L51385,L,302.3,310.8,1723,26.3,213,0,0,0,0,0,0,4745.612014075067,8.5,5601.900000000001,No Falla
4207,M19066,M,302.3,310.8,1721,28.4,215,0,0,0,0,0,0,5118.590817694369,8.5,6106.0,No Falla
4208,M19067,M,302.3,310.9,1710,30.4,218,1,1,0,0,0,0,5444.034852546917,8.599999999999966,6627.2,Falla
4209,M19068,M,302.3,310.9,1627,32.3,0,0,0,0,0,0,0,5503.529239276139,8.599999999999966,0.0,No Falla
4210,M19069,M,302.2,310.8,1422,47.0,3,0,0,0,0,0,0,6999.20408847185,8.600000000000023,141.0,No Falla
4211,L51390,L,302.1,310.8,1565,35.3,6,0,0,0,0,0,0,5785.491370643431,8.699999999999989,211.79999999999998,No Falla
4212,L51391,L,302.1,310.7,1314,52.8,8,1,0,1,0,0,0,7265.750670241287,8.599999999999966,422.4,Falla
4213,M19072,M,302.0,310.6,1392,60.5,10,0,0,0,0,0,0,8819.537533512064,8.600000000000023,605.0,No Falla
4214,L51393,L,302.1,310.7,1465,40.7,13,0,0,0,0,0,0,6244.2924765415555,8.599999999999966,529.1,No Falla
4215,L51394,L,301.9,310.6,1573,36.6,15,0,0,0,0,0,0,6029.218331099196,8.700000000000045,549.0,No Falla
4216,M19075,M,302.0,310.7,2157,17.8,17,0,0,0,0,0,0,4020.882205093834,8.699999999999989,302.6,No Falla
4217,L51396,L,301.9,310.7,1370,50.3,20,0,0,0,0,0,0,7216.718331099196,8.800000000000011,1006.0,No Falla
4218,L51397,L,301.9,310.6,1462,38.8,22,0,0,0,0,0,0,5940.599865951743,8.700000000000045,853.5999999999999,No Falla
4219,M19078,M,302.0,310.6,1479,40.5,24,0,0,0,0,0,0,6272.987181635389,8.600000000000023,972.0,No Falla
4220,L51399,L,301.9,310.7,1717,26.8,27,0,0,0,0,0,0,4818.992962466487,8.800000000000011,723.6,No Falla
4221,M19080,M,301.9,310.6,1260,65.9,29,0,0,0,0,0,0,8695.752345844505,8.700000000000045,1911.1000000000001,No Falla
4222,L51401,L,301.9,310.6,1467,39.3,32,0,0,0,0,0,0,6037.73248994638,8.700000000000045,1257.6,No Falla
4223,M19082,M,302.0,310.6,1535,38.6,34,0,0,0,0,0,0,6205.072888739946,8.600000000000023,1312.4,No Falla
4224,L51403,L,302.0,310.7,1657,31.9,37,0,0,0,0,0,0,5535.596095844504,8.699999999999989,1180.3,No Falla
4225,L51404,L,302.0,310.7,1698,28.1,39,0,0,0,0,0,0,4996.837298927614,8.699999999999989,1095.9,No Falla
4226,L51405,L,302.1,310.7,1359,49.3,41,1,0,1,0,0,0,7016.452329088472,8.599999999999966,2021.3,Falla
4227,L51406,L,302.1,310.8,1596,37.1,43,0,0,0,0,0,0,6200.946715817695,8.699999999999989,1595.3,No Falla
4228,L51407,L,302.2,310.8,1383,46.9,45,0,0,0,0,0,0,6792.759299597855,8.600000000000023,2110.5,No Falla
4229,L51408,L,302.2,310.8,2203,16.6,47,0,0,0,0,0,0,3829.779658176944,8.600000000000023,780.2,No Falla
4230,M19089,M,302.2,310.8,1408,46.8,49,0,0,0,0,0,0,6900.804289544235,8.600000000000023,2293.2,No Falla
4231,L51410,L,302.2,310.8,1673,32.9,52,0,0,0,0,0,0,5764.253099865951,8.600000000000023,1710.8,No Falla
4232,L51411,L,302.2,310.8,1340,47.8,54,0,0,0,0,0,0,6707.858579088471,8.600000000000023,2581.2,No Falla
4233,L51412,L,302.2,310.9,1452,42.3,56,0,0,0,0,0,0,6432.179959785522,8.699999999999989,2368.7999999999997,No Falla
4234,M19093,M,302.2,310.9,1302,53.4,58,0,0,0,0,0,0,7281.208109919571,8.699999999999989,3097.2,No Falla
4235,H33648,H,302.2,310.9,1522,35.9,61,0,0,0,0,0,0,5722.164041554959,8.699999999999989,2189.9,No Falla
4236,L51415,L,302.2,310.8,1438,41.4,66,0,0,0,0,0,0,6234.626340482573,8.600000000000023,2732.4,No Falla
4237,L51416,L,302.2,310.9,1604,40.5,68,0,0,0,0,0,0,6803.158512064343,8.699999999999989,2754.0,No Falla
4238,L51417,L,302.2,311.0,1832,23.2,70,0,0,0,0,0,0,4451.0723860589815,8.800000000000011,1624.0,No Falla
4239,M19098,M,302.3,311.0,1521,34.8,72,0,0,0,0,0,0,5543.1886729222515,8.699999999999989,2505.6,No Falla
4240,L51419,L,302.3,311.0,1446,37.6,75,0,0,0,0,0,0,5693.867292225201,8.699999999999989,2820.0,No Falla
4241,L51420,L,302.4,311.1,1905,20.9,77,0,0,0,0,0,0,4169.581518096515,8.700000000000045,1609.3,No Falla
4242,L51421,L,302.4,311.0,1475,47.9,79,0,0,0,0,0,0,7399.097268766756,8.600000000000023,3784.1,No Falla
4243,L51422,L,302.4,311.0,1462,48.5,81,0,0,0,0,0,0,7425.749832439678,8.600000000000023,3928.5,No Falla
4244,M19103,M,302.4,310.9,1435,42.3,83,0,0,0,0,0,0,6356.872067694369,8.5,3510.8999999999996,No Falla
4245,L51424,L,302.4,310.9,1469,39.6,86,0,0,0,0,0,0,6092.116286863271,8.5,3405.6,No Falla
4246,M19105,M,302.6,311.1,1520,43.0,88,0,0,0,0,0,0,6844.839142091153,8.5,3784.0,No Falla
4247,L51426,L,302.6,311.0,1537,35.5,91,0,0,0,0,0,0,5714.1735087131365,8.399999999999977,3230.5,No Falla
4248,L51427,L,302.6,311.0,1369,60.0,93,1,0,1,0,0,0,8602.128016085791,8.399999999999977,5580.0,Falla
4249,L51428,L,302.6,311.0,1506,37.2,95,0,0,0,0,0,0,5867.040884718499,8.399999999999977,3534.0000000000005,No Falla
4250,L51429,L,302.5,310.9,1330,56.9,97,1,0,1,0,0,0,7925.28904155496,8.399999999999977,5519.3,Falla
4251,L51430,L,302.6,311.0,1660,38.0,99,0,0,0,0,0,0,6606.065683646113,8.399999999999977,3762.0,No Falla
4252,H33665,H,302.5,310.9,1356,55.5,101,1,0,1,0,0,0,7881.40918230563,8.399999999999977,5605.5,Falla
4253,H33666,H,302.6,311.0,1438,51.0,106,0,0,0,0,0,0,7680.336796246649,8.399999999999977,5406.0,No Falla
4254,M19113,M,302.6,311.0,1329,48.6,111,1,0,1,0,0,0,6764.137902144772,8.399999999999977,5394.6,Falla
4255,L51434,L,302.6,311.0,1284,68.0,114,1,0,1,1,0,0,9143.766756032172,8.399999999999977,7752.0,Falla
4256,M19115,M,302.5,311.0,1387,52.1,116,0,0,0,0,0,0,7567.725787533512,8.5,6043.6,No Falla
4257,M19116,M,302.6,311.0,1591,33.9,119,0,0,0,0,0,0,5648.343247319034,8.399999999999977,4034.1,No Falla
4258,M19117,M,302.6,311.0,1589,39.0,122,0,0,0,0,0,0,6489.925435656836,8.399999999999977,4758.0,No Falla
4259,M19118,M,302.7,311.1,1297,60.7,125,1,0,1,0,0,0,8244.795157506704,8.400000000000034,7587.5,Falla
4260,L51439,L,302.7,311.2,1545,35.1,128,0,0,0,0,0,0,5679.19529155496,8.5,4492.8,No Falla
4261,H33674,H,302.7,311.1,1418,43.4,130,0,0,0,0,0,0,6444.914544235925,8.400000000000034,5642.0,No Falla
4262,L51441,L,302.7,311.1,1730,28.1,135,0,0,0,0,0,0,5091.0061997319035,8.400000000000034,3793.5,No Falla
4263,L51442,L,302.6,311.0,2001,20.7,137,0,0,0,0,0,0,4337.791136058981,8.399999999999977,2835.9,No Falla
4264,L51443,L,302.6,311.0,1620,36.2,139,0,0,0,0,0,0,6141.504691689009,8.399999999999977,5031.8,No Falla
4265,M19124,M,302.6,311.0,1542,39.7,141,0,0,0,0,0,0,6411.004524128686,8.399999999999977,5597.700000000001,No Falla
4266,L51445,L,302.6,311.0,1424,38.0,144,0,0,0,0,0,0,5666.890080428954,8.399999999999977,5472.0,No Falla
4267,L51446,L,302.7,311.1,1440,39.5,146,0,0,0,0,0,0,5956.769436997319,8.400000000000034,5767.0,No Falla
4268,L51447,L,302.6,311.0,1520,42.8,148,0,0,0,0,0,0,6813.002680965146,8.399999999999977,6334.4,No Falla
4269,L51448,L,302.7,311.0,1694,29.8,150,0,0,0,0,0,0,5286.653820375335,8.300000000000011,4470.0,No Falla
4270,L51449,L,302.6,311.0,1610,39.2,152,0,0,0,0,0,0,6609.41689008043,8.399999999999977,5958.400000000001,No Falla
4271,L51450,L,302.6,310.9,1331,52.0,154,1,0,1,0,0,0,7248.240616621984,8.299999999999955,8008.0,Falla
4272,L51451,L,302.6,310.8,1470,41.2,156,0,0,0,0,0,0,6342.57707774799,8.199999999999989,6427.200000000001,No Falla
4273,L51452,L,302.5,310.8,1577,36.9,158,0,0,0,0,0,0,6094.095593163538,8.300000000000011,5830.2,No Falla
4274,L51453,L,302.6,310.8,1486,36.4,160,0,0,0,0,0,0,5664.628016085791,8.199999999999989,5824.0,No Falla
4275,L51454,L,302.4,310.6,1445,40.3,162,0,0,0,0,0,0,6098.5149966487925,8.200000000000045,6528.599999999999,No Falla
4276,M19135,M,302.4,310.5,1500,36.7,164,0,0,0,0,0,0,5765.122319034854,8.100000000000023,6018.8,No Falla
4277,M19136,M,302.2,310.4,1456,47.5,167,0,0,0,0,0,0,7242.79490616622,8.199999999999989,7932.5,No Falla
4278,L51457,L,302.2,310.4,1743,28.1,170,0,0,0,0,0,0,5129.262315683646,8.199999999999989,4777.0,No Falla
4279,L51458,L,302.0,310.1,1409,50.4,172,0,0,0,0,0,0,7436.913538873994,8.100000000000023,8668.8,No Falla
4280,L51459,L,302.0,310.1,1361,45.4,174,1,0,1,0,0,0,6470.907339142092,8.100000000000023,7899.599999999999,Falla
4281,L51460,L,302.1,310.1,1753,28.9,176,0,0,0,0,0,0,5305.556719168901,8.0,5086.4,No Falla
4282,L51461,L,302.0,310.0,1832,22.9,178,0,0,0,0,0,0,4393.5154155495975,8.0,4076.2,No Falla
4283,L51462,L,301.9,309.9,1374,48.5,180,1,0,1,0,0,0,6978.782674262735,8.0,8730.0,Falla
4284,M19143,M,301.8,309.9,1334,61.0,182,1,0,1,0,0,0,8521.908512064343,8.099999999999966,11102.0,Falla
4285,L51464,L,301.8,310.0,1493,40.3,185,0,0,0,0,0,0,6301.095425603216,8.199999999999989,7455.499999999999,No Falla
4286,L51465,L,301.7,309.9,1317,49.0,187,1,0,1,0,0,0,6758.2314008042895,8.199999999999989,9163.0,Falla
4287,M19146,M,301.7,309.9,1434,47.9,189,0,0,0,0,0,0,7193.427446380696,8.199999999999989,9053.1,No Falla
4288,M19147,M,301.7,309.9,1457,39.2,192,0,0,0,0,0,0,5981.317024128686,8.199999999999989,7526.400000000001,No Falla
4289,M19148,M,301.7,310.0,1391,50.6,195,0,0,0,0,0,0,7371.041387399465,8.300000000000011,9867.0,No Falla
4290,M19149,M,301.8,310.0,1781,23.9,198,0,0,0,0,0,0,4457.722436327077,8.199999999999989,4732.2,No Falla
4291,L51470,L,301.8,310.0,1642,32.6,201,0,0,0,0,0,0,5605.856233243969,8.199999999999989,6552.6,No Falla
4292,L51471,L,301.8,310.0,2032,19.0,203,0,0,0,0,0,0,4043.230563002681,8.199999999999989,3857.0,No Falla
4293,M19152,M,301.8,310.1,2372,13.9,205,1,0,0,1,0,0,3452.8736595174264,8.300000000000011,2849.5,Falla
4294,L51473,L,301.8,310.0,1393,44.9,208,0,0,0,0,0,0,6550.1110087131365,8.199999999999989,9339.199999999999,No Falla
4295,M19154,M,301.7,310.1,1743,27.3,210,0,0,0,0,0,0,4983.233495308311,8.400000000000034,5733.0,No Falla
4296,L51475,L,301.8,310.2,1457,40.4,213,0,0,0,0,0,0,6164.418565683645,8.399999999999977,8605.199999999999,No Falla
4297,L51476,L,301.8,310.2,2825,5.8,215,1,0,0,1,0,0,1715.9224195710456,8.399999999999977,1247.0,Falla
4298,M19157,M,301.8,310.2,1609,34.2,217,0,0,0,0,0,0,5762.797419571046,8.399999999999977,7421.400000000001,No Falla
4299,M19158,M,301.8,310.2,1437,42.3,0,0,0,0,0,0,0,6365.731819705094,8.399999999999977,0.0,No Falla
4300,L51479,L,301.7,310.1,1402,50.1,3,0,0,0,0,0,0,7355.919068364611,8.400000000000034,150.3,No Falla
4301,M19160,M,301.7,310.1,1644,34.6,5,0,0,0,0,0,0,5957.020777479893,8.400000000000034,173.0,No Falla
4302,L51481,L,301.7,310.2,1471,51.1,8,0,0,0,0,0,0,7871.994386729223,8.5,408.8,No Falla
4303,L51482,L,301.7,310.1,2695,12.6,10,0,0,0,0,0,0,3556.1536528150136,8.400000000000034,126.0,No Falla
4304,L51483,L,301.7,310.2,1435,48.1,12,0,0,0,0,0,0,7228.499916219839,8.5,577.2,No Falla
4305,L51484,L,301.6,310.1,1694,26.3,14,0,0,0,0,0,0,4665.738103217159,8.5,368.2,No Falla
4306,L51485,L,301.6,310.1,1687,26.6,16,0,0,0,0,0,0,4699.459617962467,8.5,425.6,No Falla
4307,L51486,L,301.6,310.0,1869,22.9,18,0,0,0,0,0,0,4482.24907841823,8.399999999999977,412.2,No Falla
4308,L51487,L,301.4,309.9,1259,63.9,20,1,0,1,0,0,0,8425.152898793565,8.5,1278.0,Falla
4309,H33722,H,301.4,309.9,1460,47.2,22,0,0,0,0,0,0,7216.823056300268,8.5,1038.4,No Falla
4310,M19169,M,301.3,309.9,1501,39.5,27,0,0,0,0,0,0,6209.104808981233,8.599999999999966,1066.5,No Falla
4311,L51490,L,301.4,310.0,1776,25.6,30,0,0,0,0,0,0,4761.394101876676,8.600000000000023,768.0,No Falla
4312,M19171,M,301.5,310.1,1468,40.8,32,0,0,0,0,0,0,6272.453083109919,8.600000000000023,1305.6,No Falla
4313,L51492,L,301.5,310.1,1430,46.5,35,0,0,0,0,0,0,6963.702245308311,8.600000000000023,1627.5,No Falla
4314,L51493,L,301.4,310.1,1502,46.6,37,0,0,0,0,0,0,7330.051943699732,8.700000000000045,1724.2,No Falla
4315,H33728,H,301.4,310.1,1623,32.3,39,0,0,0,0,0,0,5489.998743297587,8.700000000000045,1259.6999999999998,No Falla
4316,M19175,M,301.4,310.0,1651,29.8,44,0,0,0,0,0,0,5152.45894772118,8.600000000000023,1311.2,No Falla
4317,L51496,L,301.5,310.1,1639,33.4,47,0,0,0,0,0,0,5732.929792225201,8.600000000000023,1569.8,No Falla
4318,M19177,M,301.5,310.0,1417,44.6,49,0,0,0,0,0,0,6618.444202412869,8.5,2185.4,No Falla
4319,L51498,L,301.5,310.1,1541,42.2,52,0,0,0,0,0,0,6810.3007707774805,8.600000000000023,2194.4,No Falla
4320,M19179,M,301.6,310.2,1411,45.1,54,0,0,0,0,0,0,6664.303367962466,8.599999999999966,2435.4,No Falla
4321,L51500,L,301.7,310.3,1397,44.6,57,0,0,0,0,0,0,6525.029323056301,8.600000000000023,2542.2000000000003,No Falla
4322,L51501,L,301.7,310.2,1686,28.9,59,0,0,0,0,0,0,5102.777312332439,8.5,1705.1,No Falla
4323,M19182,M,301.7,310.1,1431,44.0,61,0,0,0,0,0,0,6593.917560321715,8.400000000000034,2684.0,No Falla
4324,L51503,L,301.8,310.3,1341,50.5,64,1,0,1,0,0,0,7092.04297922252,8.5,3232.0,Falla
4325,L51504,L,301.7,310.2,1486,43.0,66,0,0,0,0,0,0,6691.730898123325,8.5,2838.0,No Falla
4326,L51505,L,301.6,310.2,1384,57.1,68,0,0,0,0,0,0,8276.05563002681,8.599999999999966,3882.8,No Falla
4327,L51506,L,301.6,310.1,1362,55.8,70,1,0,1,0,0,0,7959.07339142091,8.5,3906.0,Falla
4328,H33741,H,301.7,310.1,1660,29.3,72,0,0,0,0,0,0,5093.624329758713,8.400000000000034,2109.6,No Falla
4329,L51508,L,301.6,310.1,1326,48.2,77,1,0,1,0,0,0,6693.322721179625,8.5,3711.4,Falla
4330,L51509,L,301.6,310.0,1566,30.3,79,0,0,0,0,0,0,4969.189845844504,8.399999999999977,2393.7000000000003,No Falla
4331,L51510,L,301.5,309.8,1549,38.5,81,0,0,0,0,0,0,6245.444453753351,8.300000000000011,3118.5,No Falla
4332,M19191,M,301.6,309.9,1746,31.1,83,0,0,0,0,0,0,5686.6412533512075,8.299999999999955,2581.3,No Falla
4333,M19192,M,301.7,309.9,1452,41.5,86,0,0,0,0,0,0,6310.531166219839,8.199999999999989,3569.0,No Falla
4334,L51513,L,301.6,309.8,1588,33.9,89,0,0,0,0,0,0,5637.692694369973,8.199999999999989,3017.1,No Falla
4335,L51514,L,301.6,309.8,1472,42.5,91,0,0,0,0,0,0,6551.608579088472,8.199999999999989,3867.5,No Falla
4336,L51515,L,301.7,309.9,1607,37.7,93,0,0,0,0,0,0,6344.66110924933,8.199999999999989,3506.1000000000004,No Falla
